date,cash,equity,deployed_margin,n_open,realized_pnl_cum,opened,reject_reason
2024-09-17,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-18,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-19,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-20,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-23,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-24,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-25,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-26,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-27,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-09-30,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-10-01,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-10-02,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-10-03,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-10-04,73224.19999999995,73224.19999999995,0.0,0,-26775.80000000001,False,
2024-10-07,82982.99999999996,73218.99999999996,2000.0,1,-26775.80000000001,True,
2024-10-08,92057.79999999996,73213.79999999996,4000.0,2,-26775.80000000001,True,
2024-10-09,100436.59999999996,73208.59999999996,6000.0,3,-26775.80000000001,True,
2024-10-10,108915.39999999997,73203.39999999997,8000.0,4,-26775.80000000001,True,
2024-10-11,117166.19999999997,73198.19999999997,10000.0,5,-26775.80000000001,True,
2024-10-14,106544.99999999997,72340.99999999997,8000.0,4,-27638.200000000008,False,
